Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Level 1,Level 2,Mapping type,Mapped identifier,Mapped label,Mapped type
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,117,Legal,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,75,Leisure activities,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,72,Leisure and culture,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,76,Libraries,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,160,Library membership,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,82,"Licences, permits and permissions",Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,77,Local history and heritage,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,154,Looked after children,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,125,Low income benefits,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,95,Marine and waterway services,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,164,Markets,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,71,Multiple occupancy homes,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,78,Museums and galleries,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,21,Neighbourhood security,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,110,Parking,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,36,Parks and open spaces,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,165,Permissions and consents,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,99,Planning and building control,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,103,Planning policy,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,170,Planning services,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,53,Policy and performance,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,37,Pollution control,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,145,Procurement,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,65,Public health,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,133,Public safety,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,111,Public transport,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,136,Pupil development and support,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,39,Recycling,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,161,Reference and research,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,13,Regeneration,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,54,Registration,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,79,Religion and culture,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,151,Residential care and housing,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,112,Road safety,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,173,Road signs and markings,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,166,Roads and streets,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,137,School admissions,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,162,School and special libraries,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,28,Schools,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,29,Special education needs,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,80,Sports and sporting venues,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,55,Statistics and census information,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,40,Street care and cleaning,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,155,Support for children and young people,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,56,Taxation,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,167,Taxi and private hire,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,81,Tourism,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,15,Trading standards,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,91,Transport,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,105,Transport and highways,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,113,Transport schemes,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,41,Utilites,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,57,Volunteering and voluntary organisations,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,93,Waste and pollution,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,38,Waste management,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,143,Waste policy,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,94,Water activities,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,22,Youth offending,Function
11,Waste disposal authority,,2016-09-19,2016-09-19,,Organisation type,40,Unitary authority,Local  and regional government,Unitary authority,,,,
83,Private sector business,,2016-09-19,2016-09-19,,Organisation type,,,,,,,,
225,Franchise,,2016-09-19,2016-09-19,,Organisation type,83,Private sector business,Private sector business,,,,,
226,Private limited company,,2016-09-19,2016-09-19,,Organisation type,83,Private sector business,Private sector business,,,,,
227,Public company,,2016-09-19,2016-09-19,,Organisation type,83,Private sector business,Private sector business,,,,,
228,Small and medium-sized enterprise (SME),,2016-09-19,2016-09-19,,Organisation type,83,Private sector business,Private sector business,,,,,
90,Utility,,2016-09-19,2016-09-19,,Organisation type,83,Private sector business,Private sector business,,,,,
71,Voluntary and charity sector,,2016-09-19,2016-09-19,,Organisation type,,,,,,,,
229,Charity,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
95,Community group,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
230,Community interest company,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
231,Co-operative,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
98,Faith group,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
104,Housing association,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
97,Tenants and residents association,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
232,Trust,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
233,Unincorporated association,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
234,Voluntary organisation,,2016-09-19,2016-09-19,,Organisation type,71,Voluntary and charity sector,Voluntary and charity sector,,,,,
